user_id,num_posts,num_likes,num_comments,num_shares
5025,3,783,176,35
5026,2,806,346,227
5027,5,711,482,8
5028,7,593,340,235
5029,3,249,102,226
5030,1,858,386,236
5031,9,776,152,144
5032,6,447,494,81
5033,6,91,323,3
5034,3,277,312,83
5035,4,586,270,12
5036,6,821,194,114
5037,2,917,138,298
5038,7,13,91,263
5039,8,726,2,234
5040,5,961,124,122
5041,6,78,499,209
5042,3,433,17,198
5043,6,644,365,43
5044,6,476,180,178
5045,5,501,264,116
5046,8,736,126,246
5047,7,239,334,100
5048,5,363,103,9
5049,2,861,327,221
5050,2,400,423,280
5051,9,768,439,102
5052,4,141,269,161
5053,5,238,357,43
5054,11,566,188,245
5055,3,491,268,89
5056,3,528,486,195
5057,4,8,250,170
5058,3,383,430,257
5059,6,866,329,113
5060,7,862,107,154
5061,2,267,221,289
5062,4,633,388,163
5063,3,876,341,214
5064,5,321,354,106
5065,7,398,260,68
5066,5,417,249,103
5067,4,548,395,84
5068,5,820,418,298
5069,7,680,84,73
5070,6,379,409,276
5071,3,989,384,140
5072,6,845,240,107
5073,5,492,137,27
5074,4,259,254,157
5075,2,903,421,81
5076,5,342,151,105
5077,5,582,115,129
5078,5,528,222,210
5079,3,917,236,20
5080,6,101,46,173
5081,5,217,342,216
5082,5,903,340,24
5083,6,789,257,147
5084,5,295,372,261
5085,6,748,94,273
5086,2,917,379,176
5087,12,103,129,161
5088,7,132,157,288
5089,4,520,152,114
5090,5,59,368,193
5091,7,275,82,46
5092,1,853,189,176
5093,5,122,253,29
5094,6,801,256,210
5095,5,994,356,245
5096,2,931,475,286
5097,5,466,190,276
5098,2,347,467,272
5099,4,636,186,228
5100,5,894,111,232
5101,6,582,309,97
5102,3,488,452,174
5103,6,677,438,275
5104,6,962,93,271
5105,3,31,470,48
5106,4,173,297,168
5107,4,364,474,59
5108,7,862,308,279
5109,4,492,233,268
5110,7,536,64,289
5111,5,831,136,229
5112,2,160,113,84
5113,6,814,198,240
5114,5,324,50,269
5115,3,637,217,106
5116,2,284,373,229
5117,8,186,15,245
5118,1,158,436,100
5119,5,537,325,296
5120,4,574,189,107
5121,6,441,233,157
5122,3,84,36,44
5123,5,737,444,73
5124,3,996,184,256
5125,7,688,172,102
5126,5,960,331,91
5127,7,314,87,245
5128,6,445,125,236
5129,8,963,272,210
5130,6,238,253,93
5131,4,46,376,83
5132,4,277,385,19
5133,2,463,478,22
5134,2,364,292,95
5135,5,703,437,261
5136,2,173,425,160
5137,1,954,284,7
5138,4,671,320,123
5139,6,865,235,131
5140,6,724,205,34
5141,9,90,374,92
5142,3,745,423,138
5143,9,676,112,293
5144,6,322,266,220
5145,11,179,441,85
5146,5,426,223,117
5147,2,108,275,161
5148,7,545,193,109
5149,2,700,414,91
5150,2,326,388,199
5151,5,732,351,151
5152,7,450,49,73
5153,4,684,392,108
5154,6,997,40,227
5155,6,680,9,241
5156,2,886,180,246
5157,10,947,355,1
5158,4,577,176,110
5159,4,267,409,262
5160,4,270,107,104
5161,3,637,66,217
5162,3,758,35,274
5163,7,503,406,20
5164,7,271,349,291
5165,7,258,166,299
5166,3,922,314,26
5167,5,237,278,135
5168,7,406,278,126
5169,7,959,426,278
5170,4,928,99,72
5171,8,303,280,30
5172,8,602,339,8
5173,5,727,59,198
5174,10,438,101,143
5175,6,229,160,201
5176,9,666,160,173
5177,8,302,485,216
5178,6,926,192,232
5179,4,974,302,285
5180,2,418,32,210
5181,3,163,293,158
5182,1,919,151,29
5183,8,144,456,289
5184,7,812,350,219
5185,5,353,357,274
5186,2,701,304,5
5187,7,128,475,144
5188,12,787,214,100
5189,5,965,285,90
5190,3,708,465,163
5191,4,703,57,0
5192,5,860,217,143
5193,6,837,371,46
5194,3,945,352,22
5195,3,254,442,223
5196,1,564,120,194
5197,5,480,143,84
5198,2,620,476,66
5199,4,421,143,298
5200,2,947,416,97
5201,7,860,294,171
5202,3,107,45,231
5203,9,700,494,25
5204,6,841,421,194
5205,5,991,150,159
5206,2,280,25,42
5207,5,987,304,111
5208,5,28,80,234
5209,8,114,101,240
5210,2,546,108,117
5211,5,814,279,136
5212,5,952,126,47
5213,6,671,106,240
5214,1,638,338,53
5215,3,813,169,126
5216,9,547,125,120
5217,6,70,26,234
5218,5,393,129,55
5219,4,813,115,86
5220,3,609,135,130
5221,11,608,334,254
5222,6,537,380,60
5223,3,175,168,228
5224,7,175,140,258
5225,6,12,90,156
5226,2,669,149,286
5227,4,223,374,198
5228,5,224,46,54
5229,2,453,302,91
5230,2,483,64,227
5231,4,193,196,109
5232,6,124,412,280
5233,4,518,334,49
5234,6,311,373,37
5235,8,285,285,84
5236,7,749,249,179
5237,8,566,301,197
5238,5,729,261,75
5239,1,216,389,172
5240,5,416,86,224
5241,5,169,51,99
5242,7,517,4,111
5243,2,263,213,18
5244,6,840,40,255
5245,6,639,403,132
5246,3,586,403,236
5247,5,215,166,121
5248,7,325,29,92
5249,4,551,47,29
5250,3,695,208,75
5251,2,591,187,260
5252,4,784,122,293
5253,8,343,150,138
5254,9,902,359,284
5255,11,807,443,269
5256,4,103,177,217
5257,8,507,371,73
5258,2,313,12,248
5259,2,957,109,107
5260,8,346,483,232
5261,3,969,233,232
5262,6,821,457,265
5263,6,8,37,38
5264,6,818,294,59
5265,4,649,358,95
5266,2,560,451,225
5267,4,669,402,96
5268,7,264,179,210
5269,5,173,424,277
5270,5,377,121,221
5271,5,893,91,274
5272,4,793,26,21
5273,4,703,406,126
5274,2,161,382,161
5275,4,738,18,25
5276,3,127,335,3
5277,5,26,418,175
5278,3,83,388,44
5279,6,215,87,267
5280,8,922,388,91
5281,5,168,92,292
5282,6,594,261,155
5283,2,17,40,220
5284,7,305,296,129
5285,4,810,181,110
5286,7,40,427,227
5287,3,971,239,233
5288,7,871,47,200
5289,5,17,420,36
5290,4,188,92,53
5291,7,199,183,280
5292,5,355,255,104
5293,6,485,32,189
5294,7,52,218,152
5295,6,79,418,179
5296,8,308,101,240
5297,4,268,487,190
5298,7,793,367,55
5299,5,623,389,113
5300,5,601,301,25
5301,5,246,73,109
5302,4,55,35,152
5303,2,852,427,276
5304,5,188,134,161
5305,7,499,390,101
5306,4,433,284,24
5307,6,148,207,192
5308,4,263,64,287
5309,3,736,315,255
5310,2,965,367,162
5311,3,703,290,271
5312,5,433,238,31
5313,11,385,184,238
5314,4,839,28,9
5315,6,581,293,78
5316,8,517,204,275
5317,8,533,499,89
5318,4,472,231,239
5319,12,685,395,60
5320,7,606,342,4
5321,1,700,109,159
5322,1,930,79,95
5323,7,317,185,277
5324,3,580,333,11
5325,4,597,335,234
5326,2,568,389,108
5327,3,623,35,207
5328,8,664,51,15
5329,4,465,343,214
5330,10,840,370,31
5331,4,152,282,114
5332,3,604,24,125
5333,3,885,167,227
5334,3,672,419,228
5335,5,362,443,44
5336,5,7,284,23
5337,8,359,350,12
5338,7,631,2,4
5339,5,140,140,80
5340,1,316,323,177
5341,4,391,138,176
5342,6,239,431,288
5343,4,505,462,185
5344,4,628,315,161
5345,3,625,1,30
5346,3,872,334,78
5347,3,26,453,282
5348,7,309,366,186
5349,8,898,268,26
5350,6,800,34,75
5351,6,734,306,195
5352,2,155,235,253
5353,9,212,107,86
5354,7,179,112,122
5355,5,796,55,190
5356,6,92,39,254
5357,4,188,460,211
5358,6,243,186,220
5359,5,840,11,283
5360,5,828,271,279
5361,4,661,436,253
5362,2,711,234,277
5363,5,824,115,167
5364,6,44,296,202
5365,4,592,498,95
5366,6,726,403,215
5367,3,742,423,267
5368,8,541,60,103
5369,3,974,460,148
5370,5,141,33,166
5371,1,728,274,108
5372,9,335,172,57
5373,3,943,90,197
5374,2,145,28,172
5375,10,671,18,127
5376,4,877,234,270
5377,6,165,183,165
5378,11,627,26,63
5379,6,52,129,107
5380,3,142,423,115
5381,4,932,102,243
5382,7,889,448,198
5383,4,816,77,202
5384,7,32,7,77
5385,5,780,26,27
5386,7,710,224,229
5387,7,703,478,289
5388,1,146,413,200
5389,4,596,152,19
5390,10,567,48,106
5391,6,292,244,243
5392,10,569,55,222
5393,6,8,355,21
5394,4,131,101,204
5395,6,990,320,46
5396,2,582,286,24
5397,5,908,226,149
5398,5,190,315,101
5399,3,103,212,179
5400,6,246,161,118
5401,1,830,144,147
5402,3,60,72,207
5403,4,419,28,19
5404,5,263,199,104
5405,3,601,210,105
5406,1,794,494,172
5407,4,495,133,36
5408,4,921,343,142
5409,8,44,125,136
5410,6,937,5,100
5411,1,269,103,171
5412,6,467,130,142
5413,4,873,94,43
5414,3,492,158,119
5415,2,987,75,117
5416,5,583,179,238
5417,5,375,135,152
5418,6,563,234,201
5419,2,964,89,248
5420,3,692,250,49
5421,0,500,281,252
5422,6,818,398,138
5423,7,972,460,278
5424,3,129,183,87
5425,7,559,85,142
5426,7,461,121,62
5427,5,944,382,147
5428,5,698,317,247
5429,4,834,140,9
5430,5,79,45,111
5431,2,136,181,241
5432,4,614,264,48
5433,6,1,343,48
5434,5,74,258,32
5435,4,983,406,86
5436,6,938,11,278
5437,4,220,40,180
5438,4,781,427,292
5439,6,935,185,277
5440,4,950,10,220
5441,7,251,146,129
5442,7,826,442,4
5443,6,469,72,258
5444,4,302,164,204
5445,5,367,137,204
5446,5,929,328,267
5447,5,382,32,69
5448,6,895,204,39
5449,6,163,147,133
5450,8,32,427,62
5451,4,358,330,90
5452,9,190,232,196
5453,11,746,348,248
5454,5,17,110,0
5455,5,405,124,173
5456,5,216,123,137
5457,2,356,268,112
5458,4,4,123,234
5459,6,287,235,13
5460,3,371,318,45
5461,6,688,141,39
5462,6,931,200,113
5463,2,584,53,146
5464,2,269,425,241
5465,7,831,421,16
5466,7,543,82,209
5467,5,648,105,231
5468,4,982,110,192
5469,3,620,372,69
5470,5,815,327,293
5471,2,819,337,144
5472,5,108,225,72
5473,6,648,291,124
5474,7,980,8,266
5475,6,107,207,145
5476,4,543,260,237
5477,3,875,242,228
5478,4,137,142,134
5479,4,604,407,171
5480,12,481,63,294
5481,6,725,494,10
5482,4,68,491,124
5483,4,778,47,265
5484,13,697,426,127
5485,6,283,166,75
5486,4,343,152,109
5487,5,161,207,223
5488,3,436,489,7
5489,4,617,341,175
5490,6,807,369,20
5491,5,703,207,207
5492,6,883,224,96
5493,5,649,388,242
5494,7,281,443,102
5495,5,554,374,261
5496,7,744,262,58
5497,5,966,145,22
5498,4,939,127,99
5499,7,326,261,117
5500,4,623,112,226
5501,4,440,267,184
5502,5,370,363,156
5503,1,431,160,212
5504,7,846,481,60
5505,1,573,276,252
5506,5,365,185,60
5507,5,236,209,215
5508,4,444,461,29
5509,4,706,41,254
5510,5,812,221,282
5511,7,700,301,29
5512,1,217,258,182
5513,8,198,440,150
5514,3,385,52,292
5515,4,201,61,241
5516,4,861,396,219
5517,6,46,306,62
5518,6,254,484,205
5519,3,834,402,190
5520,3,741,442,292
5521,2,284,317,96
5522,3,190,420,114
5523,5,24,204,30
5524,6,621,398,205
5525,6,771,89,152
5526,6,430,69,152
5527,5,580,90,173
5528,5,62,267,285
5529,6,773,495,278
5530,6,850,344,126
5531,5,529,433,142
5532,6,371,46,20
5533,6,357,15,285
5534,6,547,365,254
5535,4,331,399,10
5536,7,599,194,113
5537,6,696,289,217
5538,3,157,471,136
5539,7,759,233,68
5540,4,909,301,46
5541,9,806,86,238
5542,5,897,63,161
5543,5,377,477,32
5544,9,801,432,64
5545,5,569,404,178
5546,3,372,436,203
5547,5,211,189,44
5548,3,355,464,32
5549,5,371,181,105
5550,5,726,81,50
5551,3,418,130,132
5552,7,289,436,293
5553,3,468,238,132
5554,6,380,139,55
5555,8,869,463,88
5556,3,493,37,291
5557,4,135,333,150
5558,6,810,90,20
5559,5,318,145,236
5560,7,766,83,98
5561,10,370,162,105
5562,6,189,464,299
5563,8,861,339,216
5564,3,110,197,257
5565,5,787,473,107
5566,2,179,454,142
5567,6,595,357,230
5568,6,982,331,174
5569,1,83,272,203
5570,5,813,404,133
5571,2,854,69,197
5572,4,387,302,175
5573,3,573,420,185
5574,7,382,472,100
5575,4,649,309,217
5576,6,935,270,130
5577,9,132,394,173
5578,4,863,8,145
5579,4,657,195,183
5580,4,828,2,144
5581,4,440,268,287
5582,5,318,351,75
5583,9,88,5,212
5584,3,766,384,153
5585,6,208,233,166
5586,4,260,388,115
5587,6,354,65,99
5588,3,489,469,33
5589,8,250,95,18
5590,5,532,498,85
5591,7,611,111,230
5592,4,274,124,81
5593,4,662,40,256
5594,2,324,433,167
5595,7,672,368,151
5596,5,899,6,231
5597,6,992,276,51
5598,8,238,208,1
5599,7,34,436,188
5600,4,314,403,193
5601,4,553,192,287
5602,3,638,159,258
5603,6,729,487,54
5604,9,356,95,282
5605,4,85,467,203
5606,8,714,457,7
5607,4,48,246,275
5608,5,473,5,179
5609,1,296,40,272
5610,3,844,32,108
5611,5,717,457,288
5612,1,104,152,202
5613,6,560,279,97
5614,5,70,94,78
5615,6,463,476,87
5616,5,595,395,167
5617,4,173,490,185
5618,4,319,420,82
5619,3,433,242,22
5620,5,763,105,102
5621,5,938,433,6
5622,3,666,8,108
5623,5,289,92,258
5624,6,213,125,111
5625,8,702,66,285
5626,7,869,3,251
5627,4,612,53,97
5628,4,706,340,12
5629,1,154,133,166
5630,4,6,449,76
5631,4,482,420,280
5632,7,122,467,168
5633,4,790,44,225
5634,6,449,224,39
5635,4,126,141,2
5636,5,727,339,250
5637,3,385,170,97
5638,3,241,449,296
5639,4,675,366,156
5640,8,825,390,3
5641,6,976,310,280
5642,5,522,164,251
5643,7,774,203,254
5644,8,833,496,97
5645,4,974,271,148
5646,7,877,272,107
5647,4,286,478,122
5648,6,557,250,258
5649,4,325,70,78
5650,6,765,345,210
5651,3,228,254,176
5652,2,820,128,67
5653,4,860,1,286
5654,7,67,350,259
5655,6,557,83,124
5656,10,804,356,207
5657,5,331,122,165
5658,5,154,160,261
5659,6,792,396,216
5660,6,508,320,294
5661,2,11,306,110
5662,3,187,160,72
5663,5,16,2,164
5664,4,945,228,97
5665,10,971,59,39
5666,4,639,466,247
5667,6,350,171,167
5668,5,630,377,292
5669,9,8,103,125
5670,5,210,479,49
5671,10,629,132,266
5672,8,28,430,205
5673,6,628,42,251
5674,6,895,302,7
5675,4,408,228,283
5676,5,910,5,211
5677,2,904,187,59
5678,3,140,419,255
5679,7,814,420,265
5680,4,427,460,62
5681,6,745,373,188
5682,4,130,459,153
5683,4,377,5,150
5684,4,969,285,146
5685,7,913,100,145
5686,5,508,381,177
5687,5,393,219,146
5688,7,163,137,230
5689,2,891,155,231
5690,6,987,261,270
5691,6,184,72,15
5692,5,258,279,146
5693,5,915,51,286
5694,4,401,81,175
5695,4,432,323,7
5696,6,676,428,49
5697,5,531,373,188
5698,2,329,470,87
5699,2,993,282,12
5700,3,447,451,201
5701,4,789,268,146
5702,5,660,458,157
5703,6,224,74,60
5704,9,335,146,34
5705,3,489,160,280
5706,5,418,205,105
5707,3,611,268,109
5708,4,896,262,292
5709,3,379,288,293
5710,9,395,159,263
5711,6,12,44,278
5712,1,762,311,223
5713,5,7,228,172
5714,6,882,455,128
5715,6,158,301,245
5716,4,772,225,8
5717,4,127,274,295
5718,3,683,99,155
5719,2,818,417,96
5720,3,355,227,135
5721,4,152,190,292
5722,5,940,69,209
5723,5,524,250,273
5724,2,930,380,111
5725,2,543,246,203
5726,4,967,309,76
5727,5,405,438,74
5728,6,133,305,79
5729,6,48,320,43
5730,6,778,300,77
5731,4,582,29,180
5732,9,654,78,213
5733,2,67,328,273
5734,5,167,246,188
5735,8,504,316,280
5736,6,929,220,34
5737,3,759,442,70
5738,5,874,129,211
5739,5,103,157,282
5740,6,725,173,220
5741,9,157,246,137
5742,8,786,67,74
5743,1,100,146,160
5744,7,113,467,234
5745,4,445,4,245
5746,3,317,72,204
5747,5,677,211,186
5748,5,541,56,137
5749,4,31,446,5
5750,6,338,51,212
5751,9,115,368,94
5752,8,408,58,48
5753,3,505,315,254
5754,3,612,122,287
5755,5,876,79,284
5756,8,598,378,229
5757,6,523,240,272
5758,6,264,83,97
5759,7,380,403,48
5760,4,932,473,143
5761,7,272,102,134
5762,10,497,160,227
5763,3,930,139,268
5764,7,498,404,211
5765,3,368,311,196
5766,5,872,375,123
5767,1,989,150,234
5768,6,376,403,77
5769,2,59,470,270
5770,3,771,48,297
5771,2,424,174,273
5772,5,451,69,135
5773,3,983,254,153
5774,5,898,300,74
5775,2,136,203,21
5776,4,778,162,255
5777,6,991,327,68
5778,6,234,375,128
5779,5,499,375,34
5780,1,254,154,183
5781,5,828,463,222
5782,7,487,302,125
5783,7,348,244,130
5784,4,737,287,198
5785,2,367,28,128
5786,4,502,198,297
5787,4,97,463,57
5788,6,276,52,228
5789,4,24,92,221
5790,3,468,439,223
5791,2,573,216,84
5792,4,595,298,239
5793,8,535,99,259
5794,7,708,111,16
5795,5,424,131,76
5796,10,952,447,10
5797,8,577,90,295
5798,6,761,470,140
5799,4,264,150,151
5800,8,234,315,99
5801,2,647,285,289
5802,6,125,42,135
5803,2,607,215,246
5804,10,825,303,209
5805,6,838,463,45
5806,9,549,262,213
5807,3,147,86,198
5808,8,506,229,126
5809,5,558,286,12
5810,9,78,117,235
5811,9,998,233,257
5812,5,539,18,28
5813,5,478,51,1
5814,4,955,238,195
5815,15,277,323,173
5816,5,743,133,99
5817,4,112,251,58
5818,5,690,377,236
5819,6,791,210,202
5820,6,225,315,154
5821,5,72,474,65
5822,5,60,499,221
5823,5,513,348,277
5824,6,364,117,151
5825,3,88,139,202
5826,6,459,165,218
5827,3,438,140,142
5828,5,3,27,144
5829,2,498,4,294
5830,6,743,173,200
5831,7,57,301,86
5832,3,638,336,3
5833,4,780,154,14
5834,7,732,409,170
5835,5,735,245,261
5836,3,154,61,29
5837,5,541,195,85
5838,5,109,71,224
5839,4,358,89,55
5840,2,889,96,196
5841,7,763,127,244
5842,6,317,395,66
5843,3,192,460,124
5844,1,522,468,9
5845,4,854,179,0
5846,8,432,420,274
5847,11,528,152,236
5848,3,398,38,94
5849,3,666,194,182
5850,7,116,146,176
5851,7,905,70,182
5852,3,975,464,213
5853,7,228,76,296
5854,2,923,279,182
5855,6,897,434,206
5856,6,998,300,68
5857,11,290,263,170
5858,2,398,455,81
5859,3,186,428,183
5860,6,458,129,109
5861,5,160,413,216
5862,2,54,322,115
5863,4,719,428,108
5864,5,842,153,278
5865,7,979,16,40
5866,1,563,37,86
5867,3,18,322,92
5868,6,422,56,224
5869,1,753,160,254
5870,4,470,349,273
5871,6,699,462,223
5872,7,9,71,198
5873,2,455,349,135
5874,5,321,319,113
5875,1,439,278,272
5876,5,6,11,285
5877,5,89,358,65
5878,4,167,250,187
5879,3,402,495,173
5880,2,197,7,277
5881,4,992,456,31
5882,3,886,455,240
5883,6,383,293,135
5884,6,522,32,62
5885,3,563,431,28
5886,8,355,352,208
5887,6,139,300,39
5888,6,731,74,172
5889,6,701,406,1
5890,4,328,362,255
5891,5,662,242,239
5892,4,295,370,240
5893,9,709,298,30
5894,2,305,280,67
5895,6,63,14,233
5896,10,658,9,9
5897,6,211,403,50
5898,4,785,271,197
5899,7,410,354,171
5900,5,608,380,25
5901,5,92,97,202
5902,4,840,212,120
5903,4,492,312,235
5904,6,811,45,107
5905,4,313,366,90
5906,5,61,123,29
5907,2,433,231,198
5908,10,602,128,228
5909,7,820,280,142
5910,4,358,311,79
5911,3,572,45,122
5912,3,458,442,234
5913,7,817,445,83
5914,6,53,461,112
5915,3,297,444,103
5916,9,698,466,147
5917,2,263,263,196
5918,6,909,40,202
5919,8,749,142,129
5920,4,780,43,157
5921,6,710,337,135
5922,4,334,254,295
5923,4,357,128,135
5924,4,427,110,144
5925,1,298,224,230
5926,3,247,192,98
5927,2,767,116,29
5928,6,913,417,196
5929,3,931,387,63
5930,8,670,336,35
5931,3,899,385,78
5932,7,332,422,176
5933,5,806,254,80
5934,7,93,248,204
5935,4,182,437,23
5936,1,18,137,106
5937,7,195,297,239
5938,6,64,44,131
5939,5,807,100,238
5940,3,351,409,109
5941,5,203,282,76
5942,4,75,166,136
5943,6,723,408,281
5944,4,970,284,233
5945,3,756,365,164
5946,6,372,465,106
5947,5,112,21,266
5948,5,541,370,122
5949,8,758,345,82
5950,4,491,443,278
5951,5,511,345,174
5952,4,990,179,38
5953,3,411,84,109
5954,4,235,404,291
5955,4,688,105,76
5956,4,604,135,158
5957,7,168,372,167
5958,3,597,321,59
5959,4,108,493,234
5960,9,304,225,36
5961,4,156,203,250
5962,2,640,112,60
5963,5,980,17,145
5964,5,286,336,286
5965,3,282,142,78
5966,11,290,258,164
5967,3,7,340,67
5968,5,39,82,209
5969,7,953,314,86
5970,7,711,182,61
5971,5,133,121,78
5972,5,654,415,235
5973,5,788,10,262
5974,1,932,465,158
5975,2,709,180,254
5976,7,309,412,39
5977,3,412,322,77
5978,2,953,497,177
5979,4,856,387,79
5980,4,982,219,192
5981,7,229,136,24
5982,5,90,312,135
5983,3,617,165,294
5984,5,86,262,159
5985,5,274,448,263
5986,3,603,418,140
5987,6,767,430,194
5988,3,545,33,193
5989,5,569,318,3
5990,11,710,264,278
5991,2,242,345,289
5992,4,396,199,93
5993,8,259,274,185
5994,7,906,409,274
5995,3,177,173,136
5996,8,532,311,22
5997,6,571,265,202
5998,4,404,119,12
5999,3,682,170,274
6000,9,44,413,4
6001,7,553,39,149
6002,4,409,483,260
6003,5,926,182,281
6004,5,176,441,116
6005,0,382,286,79
6006,2,707,455,124
6007,5,514,489,139
6008,2,806,46,99
6009,7,47,460,91
6010,5,148,292,123
6011,7,229,477,246
6012,7,17,184,235
6013,5,480,78,3
6014,5,242,184,92
6015,4,617,98,280
6016,5,162,386,226
6017,6,31,156,151
6018,7,121,471,183
6019,4,438,44,274
6020,6,394,86,278
6021,13,614,328,82
6022,4,697,1,95
6023,3,734,398,204
6024,7,349,479,45
6025,3,421,145,145
6026,6,557,246,188
6027,5,125,156,70
6028,7,380,295,44
6029,4,659,2,215
6030,8,359,224,120
6031,9,25,313,16
6032,8,650,326,289
6033,6,705,349,98
6034,5,358,218,49
6035,3,976,165,138
6036,4,727,156,169
6037,4,861,158,93
6038,6,36,125,212
6039,5,389,192,34
6040,3,437,360,58
6041,6,496,298,139
6042,5,214,154,11
6043,8,174,154,27
6044,3,482,117,220
6045,5,113,476,173
6046,2,302,324,295
6047,4,502,2,284
6048,6,153,156,127
6049,4,280,488,143
6050,6,419,358,255
6051,1,276,499,219
6052,8,953,140,192
6053,4,810,352,284
6054,4,278,59,51
6055,7,64,83,39
6056,4,954,322,5
6057,4,316,197,282
6058,5,329,362,164
6059,4,600,336,262
6060,6,85,378,76
6061,6,238,302,175
6062,5,199,451,235
6063,2,104,96,141
6064,6,575,160,254
6065,6,416,5,176
6066,5,884,373,195
6067,2,203,447,241
6068,5,175,488,235
6069,8,550,333,106
6070,5,651,493,212
6071,4,971,454,84
6072,6,650,325,141
6073,5,47,434,74
6074,4,647,322,164
6075,4,818,356,77
6076,5,391,405,188
6077,4,612,485,226
6078,2,240,455,282
6079,4,207,279,176
6080,5,483,204,70
6081,3,895,460,256
6082,1,721,320,268
6083,7,619,242,293
6084,5,340,180,128
6085,4,67,127,82
6086,2,369,424,157
6087,8,70,99,6
6088,5,97,287,147
6089,5,993,68,43
6090,5,620,496,12
6091,7,163,326,294
6092,5,868,241,19
6093,3,797,44,4
6094,8,601,31,111
6095,5,395,27,51
6096,4,74,352,71
6097,11,28,237,176
6098,2,514,269,21
6099,2,829,140,84
6100,7,522,476,30
6101,2,72,433,232
6102,5,217,167,257
6103,4,117,384,297
6104,4,186,430,290
6105,5,255,112,108
6106,4,71,112,34
6107,5,212,474,278
6108,2,71,285,22
6109,3,809,33,234
6110,4,901,45,274
6111,3,822,0,78
6112,5,977,417,71
6113,7,261,186,96
6114,3,276,390,231
6115,7,427,448,12
6116,5,759,169,198
6117,3,884,465,126
6118,5,431,482,263
6119,4,86,241,99
6120,3,931,274,13
6121,4,209,396,178
6122,3,892,22,8
6123,8,218,65,140
6124,4,940,386,203
6125,2,642,85,193
6126,4,954,419,37
6127,6,249,432,20
6128,1,779,199,156
6129,5,83,86,83
6130,7,18,327,177
6131,3,534,440,191
6132,2,379,344,264
6133,5,388,226,270
6134,5,562,447,224
6135,9,914,110,180
6136,2,508,138,258
6137,6,267,296,21
6138,5,91,234,294
6139,3,696,261,264
6140,4,420,361,11
6141,5,289,489,33
6142,5,761,497,250
6143,7,79,300,155
6144,2,318,208,294
6145,6,884,227,258
6146,7,643,184,174
6147,8,437,81,11
6148,2,878,160,42
6149,9,233,188,194
6150,1,309,17,273
6151,9,5,6,110
6152,3,390,284,89
6153,3,801,196,265
6154,5,67,399,259
6155,6,910,222,267
6156,8,524,452,52
6157,6,712,73,178
6158,5,804,412,271
6159,6,976,412,144
6160,4,421,15,257
6161,3,717,259,28
6162,5,228,64,174
6163,6,926,71,161
6164,6,961,475,230
6165,7,365,128,28
6166,4,466,219,120
6167,5,722,130,176
6168,8,827,63,119
6169,2,268,241,143
6170,10,916,65,202
6171,6,94,88,268
6172,5,171,312,51
6173,5,795,356,24
6174,5,952,458,231
6175,1,640,365,235
6176,3,994,273,238
6177,8,393,105,67
6178,3,519,38,240
6179,5,972,487,218
6180,4,958,123,117
6181,2,466,120,71
6182,10,322,83,246
6183,3,887,208,71
6184,7,249,262,284
6185,10,66,438,2
6186,3,922,111,276
6187,2,785,400,140
6188,3,34,67,222
6189,5,380,291,175
6190,9,811,379,279
6191,3,609,221,257
6192,5,989,0,233
6193,4,903,246,2
6194,5,638,290,153
6195,7,84,75,1
6196,7,429,400,32
6197,4,722,79,33
6198,8,554,155,97
6199,7,239,287,37
6200,6,301,237,126
6201,9,39,438,205
6202,7,733,290,222
6203,3,823,383,147
6204,2,154,18,137
6205,5,147,92,160
6206,11,717,92,121
6207,1,824,498,44
6208,5,11,79,59
6209,7,752,259,237
6210,8,534,404,188
6211,3,11,112,178
6212,9,116,114,11
6213,7,107,171,207
6214,3,683,61,136
6215,10,38,128,266
6216,6,553,338,148
6217,4,733,306,203
6218,1,47,115,195
6219,8,346,107,281
6220,5,855,217,146
6221,7,834,203,272
6222,3,477,144,250
6223,5,546,36,171
6224,3,767,475,188
6225,5,864,35,128
6226,6,804,412,239
6227,8,935,324,199
6228,3,783,101,120
6229,4,943,130,114
6230,6,17,398,40
6231,4,913,450,151
6232,5,909,332,170
6233,11,735,196,93
6234,2,126,404,115
6235,11,331,360,234
6236,7,809,278,264
6237,7,1,46,217
6238,6,52,213,159
6239,5,729,33,218
6240,5,982,296,10
6241,4,59,217,115
6242,5,546,302,228
6243,3,959,158,273
6244,3,672,34,7
6245,4,296,390,282
6246,5,702,487,209
6247,3,856,300,264
6248,7,771,312,1
6249,3,276,223,80
6250,8,623,116,197
6251,8,643,405,139
6252,6,606,110,171
6253,7,823,325,157
6254,7,752,148,51
6255,6,462,236,35
6256,5,259,358,69
6257,8,131,48,287
6258,4,235,46,225
6259,5,770,100,299
6260,4,755,410,70
6261,6,54,265,144
6262,4,708,85,159
6263,1,82,427,13
6264,6,509,434,140
6265,7,869,401,127
6266,7,287,451,216
6267,8,379,236,267
6268,6,313,354,172
6269,8,456,485,143
6270,10,962,293,148
6271,1,929,35,23
6272,4,190,315,42
6273,5,216,195,122
6274,6,244,236,110
6275,5,777,73,288
6276,8,31,351,158
6277,4,260,329,8
6278,3,156,234,240
6279,4,134,428,34
6280,6,910,329,7
6281,2,769,458,144
6282,5,265,113,79
6283,6,394,230,19
6284,2,52,136,247
6285,9,311,12,21
6286,3,39,184,70
6287,4,185,489,208
6288,7,246,81,76
6289,3,980,366,80
6290,2,587,312,247
6291,4,963,164,207
6292,3,603,430,158
6293,4,732,10,140
6294,5,716,411,112
