user_id,num_friends,messages_sent,group_activities_participated
3215,60,557,4
3216,71,388,6
3217,90,212,7
3218,141,307,7
3219,67,687,9
3220,106,945,7
3221,65,903,6
3222,18,50,2
3223,159,685,9
3224,141,880,3
3225,87,269,6
3226,31,45,0
3227,141,145,4
3228,110,565,7
3229,50,463,0
3230,67,1,2
3231,37,871,8
3232,193,449,1
3233,45,150,2
3234,106,606,5
3235,176,104,9
3236,92,640,6
3237,77,800,3
3238,147,990,4
3239,24,629,1
3240,116,577,1
3241,17,654,8
3242,18,483,3
3243,93,163,0
3244,159,986,1
3245,18,176,2
3246,181,976,7
3247,37,177,8
3248,137,807,8
3249,104,967,7
3250,117,154,8
3251,132,213,3
3252,24,855,9
3253,21,995,5
3254,100,319,1
3255,164,141,9
3256,64,718,5
3257,127,422,3
3258,42,989,0
3259,87,551,0
3260,40,862,4
3261,86,944,8
3262,34,764,8
3263,117,854,4
3264,19,334,9
3265,23,908,1
3266,116,316,0
3267,113,370,4
3268,23,276,2
3269,10,441,0
3270,8,202,0
3271,14,428,2
3272,139,478,8
3273,134,302,7
3274,130,260,9
3275,134,128,9
3276,144,231,0
3277,122,181,2
3278,91,935,6
3279,131,512,1
3280,124,610,3
3281,161,926,8
3282,183,226,6
3283,191,482,7
3284,27,970,2
3285,169,584,3
3286,172,543,8
3287,199,252,9
3288,90,931,7
3289,186,266,3
3290,128,229,6
3291,179,382,1
3292,13,158,5
3293,50,145,5
3294,87,237,1
3295,155,490,5
3296,55,429,7
3297,19,692,3
3298,144,23,4
3299,41,102,7
3300,185,770,2
3301,17,45,9
3302,80,988,8
3303,9,217,3
3304,132,531,5
3305,151,207,1
3306,54,172,7
3307,105,60,2
3308,118,530,2
3309,61,564,4
3310,115,543,0
3311,74,262,3
3312,181,812,0
3313,50,220,6
3314,83,205,8
3315,166,569,3
3316,153,369,5
3317,97,716,2
3318,42,167,3
3319,135,483,4
3320,131,192,2
3321,129,321,6
3322,64,140,4
3323,198,232,9
3324,122,559,3
3325,12,24,2
3326,52,597,0
3327,159,378,6
3328,8,371,6
3329,42,114,1
3330,132,748,4
3331,105,136,8
3332,190,125,6
3333,157,120,8
3334,197,639,7
3335,25,368,1
3336,141,263,9
3337,77,553,0
3338,175,767,2
3339,50,711,2
3340,161,152,7
3341,66,271,5
3342,70,435,2
3343,61,285,5
3344,72,96,2
3345,64,342,0
3346,96,134,2
3347,83,41,0
3348,88,876,0
3349,124,703,5
3350,90,498,9
3351,44,208,6
3352,135,935,6
3353,89,413,9
3354,7,347,3
3355,194,877,4
3356,64,778,0
3357,142,245,7
3358,175,788,3
3359,117,70,0
3360,12,60,8
3361,66,828,1
3362,58,405,3
3363,141,368,1
3364,139,988,1
3365,134,431,8
3366,14,766,1
3367,153,134,3
3368,123,572,6
3369,107,879,9
3370,177,504,1
3371,114,583,0
3372,172,823,7
3373,112,696,6
3374,132,522,3
3375,117,584,3
3376,54,951,7
3377,190,941,1
3378,13,222,1
3379,110,659,8
3380,103,35,6
3381,47,814,9
3382,28,617,8
3383,85,7,2
3384,52,664,3
3385,175,412,5
3386,185,425,0
3387,51,979,8
3388,90,511,1
3389,155,791,9
3390,126,733,1
3391,49,730,9
3392,86,239,5
3393,51,405,0
3394,119,605,2
3395,33,901,8
3396,66,125,8
3397,45,322,8
3398,116,169,1
3399,177,828,5
3400,161,190,7
3401,191,880,9
3402,86,815,1
3403,187,298,7
3404,5,132,2
3405,66,632,5
3406,28,158,3
3407,113,271,1
3408,14,446,4
3409,176,817,9
3410,125,319,5
3411,158,864,6
3412,117,483,9
3413,100,516,8
3414,166,586,5
3415,8,959,4
3416,145,716,7
3417,137,28,1
3418,52,386,7
3419,106,89,7
3420,126,729,3
3421,52,551,7
3422,39,247,3
3423,69,958,5
3424,158,872,9
3425,33,23,7
3426,109,820,6
3427,168,121,8
3428,131,517,5
3429,65,177,6
3430,117,403,2
3431,12,709,6
3432,29,920,8
3433,185,284,5
3434,177,444,5
3435,44,706,7
3436,24,554,9
3437,184,832,5
3438,198,987,9
3439,100,859,5
3440,29,409,1
3441,195,113,1
3442,78,172,1
3443,31,485,0
3444,120,516,0
3445,80,251,9
3446,127,197,2
3447,27,781,8
3448,50,741,5
3449,128,704,3
3450,105,155,7
3451,179,497,1
3452,42,861,2
3453,145,116,8
3454,180,827,4
3455,38,75,8
3456,61,357,7
3457,105,152,5
3458,65,412,8
3459,108,769,3
3460,14,760,8
3461,191,867,7
3462,170,690,7
3463,183,227,7
3464,181,933,2
3465,185,622,1
3466,84,811,2
3467,87,805,9
3468,85,751,4
3469,100,533,5
3470,130,305,3
3471,186,508,1
3472,99,924,3
3473,119,757,5
3474,185,755,1
3475,73,194,6
3476,78,655,6
3477,101,990,0
3478,6,852,0
3479,186,480,1
3480,167,628,1
3481,78,790,3
3482,180,71,4
3483,161,319,8
3484,65,830,2
3485,84,621,9
3486,184,731,9
3487,92,379,0
3488,142,259,1
3489,144,351,5
3490,108,698,8
3491,120,372,4
3492,45,269,3
3493,71,992,1
3494,59,791,3
3495,66,326,1
3496,160,705,5
3497,99,58,4
3498,44,146,4
3499,184,736,0
3500,24,620,9
3501,131,910,0
3502,56,105,8
3503,151,478,7
3504,180,197,7
3505,53,130,9
3506,172,514,9
3507,141,559,5
3508,117,852,6
3509,144,371,7
3510,191,613,2
3511,170,980,4
3512,178,140,9
3513,39,372,8
3514,32,353,2
3515,102,673,3
3516,66,657,2
3517,55,175,3
3518,88,365,5
3519,67,243,3
3520,112,909,6
3521,194,193,4
3522,60,626,9
3523,17,699,9
3524,77,269,8
3525,173,358,8
3526,41,511,1
3527,181,742,6
3528,80,498,8
3529,156,138,5
3530,59,309,1
3531,94,694,9
3532,14,449,0
3533,168,707,3
3534,16,101,7
3535,85,961,4
3536,190,970,0
3537,108,782,6
3538,114,269,1
3539,103,98,9
3540,11,301,0
3541,166,642,0
3542,5,446,0
3543,157,834,4
3544,118,557,0
3545,153,638,9
3546,159,435,6
3547,161,47,0
3548,127,912,7
3549,80,556,7
3550,136,597,4
3551,13,289,0
3552,178,747,9
3553,24,669,1
3554,51,372,1
3555,194,757,3
3556,47,845,4
3557,85,579,3
3558,188,603,0
3559,190,548,6
3560,103,547,7
3561,60,34,8
3562,11,741,4
3563,106,963,4
3564,57,491,7
3565,40,572,9
3566,18,751,3
3567,149,313,0
3568,92,310,1
3569,118,47,4
3570,175,302,1
3571,119,438,5
3572,157,459,3
3573,90,142,8
3574,53,897,7
3575,157,432,9
3576,38,928,1
3577,171,334,5
3578,145,175,8
3579,96,50,7
3580,92,996,5
3581,115,213,0
3582,138,338,7
3583,169,747,0
3584,176,537,8
3585,169,835,8
3586,141,372,0
3587,91,50,8
3588,179,181,1
3589,48,863,7
3590,32,84,8
3591,47,875,6
3592,47,359,2
3593,64,840,1
3594,196,812,1
3595,100,480,3
3596,73,276,4
3597,73,671,6
3598,38,458,8
3599,65,325,8
3600,30,329,8
3601,67,625,9
3602,176,641,7
3603,145,299,8
3604,25,487,7
3605,169,760,1
3606,179,865,1
3607,133,102,7
3608,53,135,1
3609,68,694,2
3610,104,377,6
3611,197,617,3
3612,57,985,8
3613,100,677,9
3614,135,670,9
3615,27,232,7
3616,173,248,4
3617,25,733,3
3618,56,42,1
3619,103,251,9
3620,143,892,1
3621,70,274,3
3622,118,497,3
3623,193,783,4
3624,165,897,1
3625,46,672,4
3626,165,340,1
3627,96,621,1
3628,75,928,2
3629,59,539,1
3630,97,880,2
3631,174,651,8
3632,176,530,9
3633,40,963,1
3634,130,830,8
3635,188,972,6
3636,118,149,0
3637,138,22,0
3638,6,544,1
3639,53,391,0
3640,89,146,8
3641,95,781,7
3642,121,917,8
3643,156,807,2
3644,137,80,3
3645,78,482,5
3646,174,493,2
3647,118,17,7
3648,47,789,7
3649,57,781,6
3650,72,220,2
3651,151,70,9
3652,183,540,9
3653,116,189,5
3654,54,503,3
3655,139,19,7
3656,21,627,9
3657,155,152,5
3658,61,675,6
3659,155,204,6
3660,62,677,7
3661,158,904,6
3662,62,885,2
3663,79,345,8
3664,152,977,5
3665,107,393,3
3666,23,273,3
3667,185,743,4
3668,166,663,4
3669,176,518,9
3670,14,274,2
3671,93,469,2
3672,128,652,2
3673,10,832,1
3674,131,578,1
3675,193,554,7
3676,191,617,5
3677,43,169,0
3678,118,513,6
3679,29,333,8
3680,53,15,6
3681,109,760,0
3682,105,382,3
3683,132,364,6
3684,120,649,9
3685,199,319,0
3686,170,267,9
3687,181,236,6
3688,83,574,0
3689,138,373,2
3690,121,946,8
3691,9,117,2
3692,5,369,9
3693,21,936,9
3694,137,961,1
3695,112,574,3
3696,38,231,5
3697,141,898,2
3698,66,440,2
3699,160,740,1
3700,21,368,0
3701,90,792,9
3702,82,695,6
3703,31,253,4
3704,194,161,7
3705,87,627,8
3706,17,481,2
3707,185,470,5
3708,81,545,8
3709,169,389,1
3710,144,134,8
3711,86,116,7
3712,178,860,0
3713,35,886,2
3714,193,791,5
3715,191,387,4
3716,88,292,6
3717,97,664,1
3718,8,554,8
3719,111,433,2
3720,181,706,8
3721,48,979,7
3722,74,625,4
3723,102,899,8
3724,153,287,6
3725,198,636,3
3726,192,342,7
3727,36,745,7
3728,72,564,3
3729,58,718,8
3730,7,206,4
3731,48,65,0
3732,120,588,3
3733,45,492,8
3734,118,733,0
3735,19,634,6
3736,121,395,7
3737,101,526,7
3738,47,972,9
3739,139,369,4
3740,136,576,2
3741,101,999,5
3742,148,93,1
3743,195,244,8
3744,63,326,1
3745,49,70,7
3746,11,783,0
3747,93,814,6
3748,84,592,0
3749,125,843,4
3750,26,482,4
3751,123,782,9
3752,198,469,7
3753,95,508,0
3754,117,756,7
3755,57,603,0
3756,96,794,3
3757,157,671,4
3758,163,949,4
3759,180,435,5
3760,37,252,4
3761,156,695,8
3762,7,571,3
3763,139,164,1
3764,151,665,3
3765,36,261,2
3766,53,114,7
3767,14,819,1
3768,26,203,8
3769,33,878,3
3770,107,416,5
3771,87,218,7
3772,132,605,7
3773,67,318,4
3774,92,776,7
3775,94,710,9
3776,175,824,6
3777,50,668,2
3778,28,533,9
3779,141,240,6
3780,156,545,9
3781,49,72,1
3782,101,419,9
3783,37,968,4
3784,134,953,3
3785,141,189,7
3786,9,634,5
3787,113,964,8
3788,62,630,3
3789,197,755,4
3790,117,283,1
3791,75,136,5
3792,178,200,4
3793,95,416,3
3794,79,438,0
3795,80,744,4
3796,155,549,3
3797,75,486,2
3798,151,324,8
3799,183,688,6
3800,98,485,4
3801,158,266,4
3802,185,100,9
3803,68,455,8
3804,40,28,8
3805,38,74,9
3806,139,749,0
3807,50,684,9
3808,59,943,1
3809,108,924,9
3810,131,228,4
3811,188,493,7
3812,108,396,8
3813,42,798,3
3814,74,109,1
3815,41,48,6
3816,97,624,2
3817,51,833,7
3818,194,70,5
3819,83,313,2
3820,139,946,9
3821,141,233,2
3822,170,856,7
3823,97,826,5
3824,38,624,9
3825,96,204,7
3826,79,187,3
3827,196,91,1
3828,143,21,3
3829,43,87,0
3830,187,561,1
3831,131,576,5
3832,111,368,7
3833,156,941,7
3834,111,490,4
3835,172,286,4
3836,161,99,6
3837,180,31,4
3838,179,273,0
3839,159,89,9
3840,61,535,7
3841,181,337,7
3842,188,183,2
3843,10,422,4
3844,17,513,2
3845,53,472,8
3846,167,716,7
3847,80,378,9
3848,105,207,3
3849,169,945,5
3850,170,762,9
3851,169,587,7
3852,173,477,3
3853,159,278,2
3854,47,729,3
3855,154,833,4
3856,95,835,6
3857,125,937,2
3858,146,953,2
3859,56,263,1
3860,31,91,0
3861,189,439,2
3862,91,883,3
3863,188,648,9
3864,79,174,4
3865,44,482,9
3866,34,198,3
3867,161,57,0
3868,21,683,3
3869,13,931,3
3870,44,996,0
3871,118,42,8
3872,44,244,2
3873,138,511,6
3874,77,609,0
3875,153,975,0
3876,182,535,0
3877,87,83,5
3878,137,774,6
3879,173,49,6
3880,38,965,4
3881,197,685,8
3882,139,640,7
3883,45,794,7
3884,187,865,3
3885,159,813,2
3886,64,858,2
3887,27,591,0
3888,164,747,8
3889,177,550,3
3890,163,77,3
3891,130,889,9
3892,61,444,6
3893,54,16,5
3894,137,469,5
3895,50,644,0
3896,146,472,6
3897,150,368,2
3898,173,914,2
3899,58,945,2
3900,85,873,4
3901,125,243,3
3902,80,709,4
3903,10,645,6
3904,107,88,7
3905,162,127,4
3906,192,724,9
3907,187,292,4
3908,39,575,9
3909,149,417,6
3910,177,638,9
3911,132,324,1
3912,111,403,3
3913,95,661,6
3914,151,493,8
3915,144,261,5
3916,153,775,5
3917,11,540,5
3918,186,565,8
3919,99,855,9
3920,125,790,7
3921,194,448,7
3922,180,659,0
3923,182,266,1
3924,32,252,5
3925,45,781,7
3926,7,184,8
3927,12,38,7
3928,20,503,1
3929,126,28,5
3930,91,139,5
3931,149,663,0
3932,33,886,5
3933,96,839,8
3934,78,689,1
3935,9,930,5
3936,59,928,7
3937,162,360,0
3938,107,675,1
3939,55,58,7
3940,110,874,7
3941,169,680,0
3942,143,372,5
3943,42,705,7
3944,171,253,0
3945,30,266,1
3946,130,252,4
3947,101,942,4
3948,64,237,9
3949,87,39,3
3950,169,466,3
3951,19,100,7
3952,126,54,5
3953,107,777,0
3954,46,905,3
3955,151,168,3
3956,196,670,7
3957,113,485,1
3958,10,230,1
3959,68,775,6
3960,148,221,1
3961,172,877,4
3962,94,941,4
3963,160,466,2
3964,127,836,0
3965,167,661,2
3966,164,338,7
3967,78,733,7
3968,190,802,3
3969,27,901,9
3970,28,401,0
3971,186,35,3
3972,64,609,8
3973,160,416,9
3974,28,229,7
3975,85,324,2
3976,125,707,1
3977,76,723,3
3978,78,247,3
3979,146,779,2
3980,165,845,3
3981,53,364,3
3982,189,988,4
3983,110,133,0
3984,14,957,6
3985,161,361,7
3986,25,592,2
3987,107,957,3
3988,63,527,3
3989,161,862,1
3990,164,884,5
3991,42,724,9
3992,141,875,0
3993,166,981,4
3994,178,716,7
3995,43,191,4
3996,88,346,3
3997,166,390,6
3998,17,438,1
3999,139,855,0
4000,199,19,6
4001,176,603,2
4002,28,627,7
4003,137,616,0
4004,54,585,9
4005,141,784,1
4006,65,209,4
4007,123,630,1
4008,132,886,9
4009,44,405,8
4010,161,613,9
4011,47,976,2
4012,62,382,5
4013,115,757,1
4014,34,953,7
4015,173,506,0
4016,12,317,1
4017,147,385,5
4018,185,534,8
4019,91,479,1
4020,26,652,4
4021,111,705,9
4022,119,810,4
4023,197,746,3
4024,132,506,8
4025,69,367,5
4026,65,320,5
4027,36,213,9
4028,59,101,2
4029,165,698,7
4030,11,5,0
4031,143,581,9
4032,86,164,5
4033,139,702,0
4034,146,777,5
4035,196,852,9
4036,140,377,4
4037,183,327,0
4038,133,426,4
4039,161,713,1
4040,79,0,9
4041,110,187,3
4042,59,368,0
4043,50,334,8
4044,138,132,4
4045,40,863,9
4046,98,274,8
4047,179,835,7
4048,104,447,6
4049,49,749,2
4050,178,248,3
4051,28,354,5
4052,171,795,5
4053,77,36,7
4054,164,776,2
4055,132,666,7
4056,122,627,4
4057,43,3,3
4058,154,27,5
4059,183,992,9
4060,13,972,0
4061,152,964,0
4062,150,661,8
4063,37,369,9
4064,128,273,8
4065,35,215,4
4066,96,268,6
4067,104,447,1
4068,40,498,2
4069,117,195,9
4070,6,874,5
4071,70,258,4
4072,110,202,4
4073,17,557,5
4074,154,974,0
4075,109,147,4
4076,27,778,2
4077,165,104,4
4078,133,114,0
4079,40,100,4
4080,171,520,6
4081,193,886,3
4082,167,289,6
4083,118,66,0
4084,145,135,3
4085,113,332,2
4086,90,933,9
4087,100,112,2
4088,67,973,6
4089,47,739,9
4090,199,162,4
4091,143,289,8
4092,161,132,9
4093,57,973,9
4094,45,72,6
4095,94,787,6
4096,42,960,9
4097,84,403,9
4098,135,156,9
4099,89,752,2
4100,48,760,7
4101,195,877,0
4102,138,480,7
4103,169,254,2
4104,124,172,2
4105,127,350,0
4106,161,782,6
4107,81,240,5
4108,107,333,0
4109,91,782,0
4110,33,839,5
4111,34,519,0
4112,106,605,6
4113,103,686,2
4114,138,847,0
4115,58,328,9
4116,183,952,4
4117,158,738,7
4118,16,192,4
4119,21,925,3
4120,88,804,6
4121,50,612,5
4122,20,62,1
4123,111,496,2
4124,178,319,6
4125,152,339,7
4126,111,984,9
4127,108,258,8
4128,118,545,7
4129,112,838,6
4130,84,985,6
4131,107,2,9
4132,138,531,6
4133,194,207,5
4134,123,904,6
4135,7,584,1
4136,94,735,5
4137,144,678,6
4138,72,36,4
4139,108,77,7
4140,11,112,3
4141,157,578,6
4142,172,765,2
4143,5,351,1
4144,126,664,8
4145,109,319,7
4146,116,4,3
4147,76,418,2
4148,102,983,7
4149,72,337,9
4150,66,340,6
4151,151,596,5
4152,137,272,0
4153,54,491,3
4154,53,393,3
4155,63,578,4
4156,87,130,7
4157,112,52,7
4158,64,694,2
4159,197,734,3
4160,136,67,8
4161,168,920,6
4162,101,569,2
4163,149,170,3
4164,126,569,9
4165,103,885,7
4166,178,146,3
4167,34,322,9
4168,12,850,0
4169,97,542,8
4170,50,373,3
4171,178,194,8
4172,100,740,7
4173,76,263,2
4174,141,350,0
4175,7,801,7
4176,154,575,5
4177,138,936,9
4178,15,71,0
4179,89,959,8
4180,190,410,7
4181,149,276,9
4182,19,348,7
4183,24,39,2
4184,136,778,3
4185,168,741,3
4186,122,703,4
4187,133,888,9
4188,59,843,7
4189,47,991,9
4190,192,761,1
4191,83,51,0
4192,44,420,0
4193,122,600,7
4194,135,876,5
4195,163,594,7
4196,72,816,8
4197,15,926,4
4198,27,440,6
4199,118,420,0
4200,142,64,9
4201,42,122,7
4202,96,950,7
4203,91,475,1
4204,148,228,1
4205,147,927,5
4206,143,593,0
4207,56,54,4
4208,166,76,7
4209,103,646,7
4210,18,293,8
4211,29,654,7
4212,131,286,9
4213,63,380,7
4214,27,483,3
4215,122,530,0
4216,38,993,3
4217,120,429,5
4218,89,372,1
4219,92,297,4
4220,130,586,9
4221,165,660,5
4222,45,811,1
4223,41,498,2
4224,34,378,0
4225,172,392,8
4226,150,414,4
4227,13,16,4
4228,89,750,4
4229,32,902,6
4230,153,701,2
4231,106,105,9
4232,49,983,7
4233,194,888,0
4234,9,19,4
4235,88,401,6
4236,54,919,2
4237,112,871,1
4238,105,759,4
4239,13,592,5
4240,84,111,1
4241,58,497,3
4242,74,392,8
4243,151,549,5
4244,90,189,7
4245,9,543,6
4246,122,516,2
4247,50,519,3
4248,109,446,4
4249,84,365,3
4250,78,550,5
4251,54,822,1
4252,131,765,8
4253,95,605,8
4254,65,938,0
4255,112,575,9
4256,52,661,3
4257,43,283,2
4258,50,706,4
4259,81,174,5
4260,123,954,6
4261,47,914,1
4262,55,139,5
4263,122,931,2
4264,48,71,6
4265,25,898,1
4266,169,708,1
4267,176,341,9
4268,174,700,5
4269,44,879,2
4270,96,948,2
4271,163,955,0
4272,64,60,9
4273,124,266,2
4274,156,525,7
4275,24,937,0
4276,8,53,1
4277,59,654,9
4278,12,187,9
4279,148,99,9
4280,60,977,4
4281,33,213,5
4282,143,382,9
4283,181,512,9
4284,180,488,8
4285,170,537,4
4286,98,747,0
4287,117,627,6
4288,67,345,7
4289,122,248,7
4290,168,578,8
4291,189,432,5
4292,189,947,3
4293,93,310,2
4294,72,209,7
4295,81,481,8
4296,181,604,8
4297,128,139,7
4298,153,446,0
4299,157,506,9
4300,33,534,2
4301,45,271,5
4302,185,402,0
4303,21,524,7
4304,40,844,5
4305,156,176,3
4306,157,138,3
4307,119,514,6
4308,138,937,2
4309,90,911,6
4310,114,159,5
4311,10,703,8
4312,72,242,3
4313,55,926,8
4314,22,375,7
4315,109,976,2
4316,113,924,0
4317,70,925,8
4318,17,867,3
4319,110,790,5
4320,146,222,0
4321,82,275,2
4322,50,275,1
4323,126,704,4
4324,196,271,5
4325,153,536,4
4326,14,863,2
4327,162,548,1
4328,154,180,8
4329,60,238,0
4330,163,289,6
4331,180,328,3
4332,57,927,6
4333,138,909,1
4334,36,361,5
4335,5,883,7
4336,32,643,5
4337,124,61,0
4338,101,275,3
4339,27,657,8
4340,188,610,6
4341,101,532,1
4342,166,748,9
4343,161,45,8
4344,152,625,3
4345,47,121,5
4346,149,610,8
4347,152,755,5
4348,45,981,6
4349,134,49,0
4350,153,543,2
4351,41,643,3
4352,125,676,6
4353,57,153,6
4354,114,254,7
4355,68,463,6
4356,47,34,7
4357,77,143,3
4358,155,617,2
4359,58,656,2
4360,116,615,0
4361,72,648,4
4362,55,718,2
4363,118,436,2
4364,25,447,3
4365,26,667,3
4366,52,469,9
4367,97,925,0
4368,103,201,7
4369,27,242,0
4370,10,107,2
4371,136,377,0
4372,194,382,3
4373,133,891,1
4374,181,185,4
4375,21,147,7
4376,52,961,1
4377,61,389,5
4378,80,183,8
4379,134,310,8
4380,141,739,0
4381,123,424,7
4382,154,130,3
4383,148,102,2
4384,150,483,4
4385,66,605,5
4386,110,604,3
4387,106,315,3
4388,111,810,2
4389,37,34,9
4390,163,998,7
4391,25,318,7
4392,21,583,7
4393,166,801,0
4394,175,708,5
4395,118,417,4
4396,170,693,0
4397,127,200,6
4398,108,464,7
4399,69,576,9
4400,186,36,8
4401,94,740,5
4402,66,828,4
4403,64,603,7
4404,115,495,9
4405,67,410,0
4406,102,88,5
4407,173,86,4
4408,32,709,6
4409,140,855,0
4410,107,650,9
4411,115,570,1
4412,144,34,0
4413,118,16,5
4414,190,377,4
4415,182,13,1
4416,194,149,0
4417,14,665,8
4418,56,99,7
4419,44,245,0
4420,78,859,6
4421,127,97,8
4422,65,830,2
4423,59,561,8
4424,138,104,0
4425,117,360,8
4426,179,887,1
4427,32,306,4
4428,114,609,5
4429,167,685,9
4430,25,841,4
4431,118,332,5
4432,109,635,4
4433,153,354,6
4434,41,699,0
4435,172,276,7
4436,130,916,1
4437,51,431,4
4438,67,236,6
4439,147,2,1
4440,187,420,2
4441,192,6,0
4442,150,628,5
4443,171,318,2
4444,137,521,7
4445,66,119,8
4446,59,601,6
4447,166,665,6
4448,160,756,4
4449,176,357,7
4450,135,638,8
4451,168,828,3
4452,7,255,5
4453,114,904,1
4454,20,407,1
4455,57,298,6
4456,59,325,6
4457,165,270,0
4458,64,937,5
4459,59,69,8
4460,150,826,2
4461,8,27,4
4462,154,104,0
4463,141,370,4
4464,11,7,6
4465,60,640,1
4466,192,190,2
4467,34,822,5
4468,23,179,6
4469,192,82,6
4470,62,73,3
4471,173,548,1
4472,93,710,4
4473,105,159,5
4474,123,164,7
4475,128,187,6
4476,160,870,1
4477,188,522,6
4478,30,375,6
4479,39,619,4
4480,181,588,4
4481,84,351,1
4482,181,147,5
4483,66,24,0
4484,166,68,6
4485,179,372,9
4486,22,242,4
4487,23,795,7
4488,11,326,9
4489,155,214,3
4490,71,21,4
4491,7,387,3
4492,57,726,8
4493,33,418,9
4494,72,530,2
4495,45,15,0
4496,187,452,4
4497,191,681,4
4498,121,633,8
4499,198,648,0
4500,43,928,8
4501,177,18,4
4502,130,987,1
4503,58,421,9
4504,110,417,0
4505,163,210,5
4506,17,583,0
4507,170,637,2
4508,159,540,8
4509,111,709,5
4510,40,484,9
4511,32,709,9
4512,39,105,5
4513,121,253,1
4514,161,868,8
4515,6,971,3
4516,116,457,8
4517,170,0,3
4518,98,239,3
4519,65,202,5
4520,169,505,6
4521,95,128,5
4522,195,479,0
4523,192,693,7
4524,87,335,0
4525,122,226,6
4526,168,232,1
4527,139,834,6
4528,167,928,2
4529,178,723,3
4530,9,253,5
4531,192,783,4
4532,91,975,1
4533,184,747,1
4534,76,345,0
4535,191,636,2
4536,117,697,1
4537,170,698,3
4538,97,700,4
4539,167,54,3
4540,92,28,0
4541,99,944,1
4542,152,681,2
4543,46,818,6
4544,100,617,4
4545,134,559,1
4546,124,368,9
4547,123,280,6
4548,172,585,2
4549,130,168,6
4550,113,51,5
4551,44,805,5
4552,46,956,1
4553,167,877,2
4554,40,644,9
4555,125,262,3
4556,78,628,9
4557,148,966,3
4558,118,334,5
4559,116,588,3
4560,125,379,7
4561,126,549,7
4562,161,265,7
4563,132,717,0
4564,102,377,5
4565,143,959,8
4566,190,650,1
4567,42,772,9
4568,156,380,2
4569,59,540,8
4570,125,53,9
4571,92,718,2
4572,166,775,4
4573,187,235,4
4574,69,9,0
4575,83,396,5
4576,138,840,9
4577,90,45,7
4578,106,272,3
4579,168,354,4
4580,35,526,1
4581,31,321,0
4582,135,824,2
4583,6,845,5
4584,69,762,1
4585,167,624,8
4586,115,326,6
4587,193,497,8
4588,16,256,5
4589,32,410,9
4590,192,112,5
4591,196,501,2
4592,183,266,5
4593,113,530,0
4594,148,983,5
4595,198,668,0
4596,198,454,8
4597,179,150,1
4598,42,780,0
4599,76,611,5
4600,45,993,5
4601,111,747,8
4602,124,770,8
4603,74,704,8
4604,66,706,1
4605,83,140,2
4606,181,52,9
4607,74,558,0
4608,50,153,8
4609,25,245,4
4610,179,977,1
4611,61,563,4
4612,39,92,3
4613,115,993,5
4614,62,242,4
4615,160,204,4
4616,33,70,7
4617,48,363,3
4618,176,622,0
4619,79,898,1
4620,171,553,2
4621,63,858,9
4622,157,790,7
4623,10,614,9
4624,52,827,8
4625,20,119,2
4626,186,813,8
4627,129,405,2
4628,163,896,4
4629,102,317,2
4630,151,266,9
4631,96,950,3
4632,193,963,3
4633,176,827,9
4634,25,330,6
4635,38,951,4
4636,188,829,3
4637,48,757,5
4638,154,912,9
4639,83,959,2
4640,131,372,6
4641,46,17,4
4642,34,357,2
4643,114,180,2
4644,147,473,2
4645,113,387,3
4646,7,337,6
4647,29,942,0
4648,154,190,4
4649,160,434,6
4650,9,394,3
4651,166,99,9
4652,51,393,1
4653,61,776,7
4654,6,798,0
4655,160,218,5
4656,60,518,5
4657,185,722,3
4658,62,811,3
4659,192,287,6
4660,119,305,9
4661,45,400,2
4662,11,993,5
4663,64,414,2
4664,111,286,3
4665,111,82,6
4666,191,868,8
4667,182,189,2
4668,93,643,3
4669,121,56,1
4670,164,861,5
4671,84,737,4
4672,6,10,2
4673,82,20,2
4674,7,149,1
4675,111,539,5
4676,19,504,4
4677,20,158,3
4678,132,441,2
4679,120,55,3
4680,158,928,1
4681,35,815,1
4682,90,787,6
4683,181,513,2
4684,186,314,0
4685,33,322,2
4686,141,476,4
4687,179,585,2
4688,149,845,4
4689,164,824,4
4690,138,71,6
4691,123,996,6
4692,175,998,4
4693,180,62,6
4694,48,961,4
4695,152,269,5
4696,72,105,0
4697,87,713,1
4698,44,25,7
4699,55,871,4
4700,75,574,7
4701,60,103,6
4702,94,794,5
4703,6,212,1
4704,175,285,6
4705,109,717,3
4706,45,260,9
4707,47,654,5
4708,50,823,3
4709,9,445,4
4710,110,569,4
4711,92,439,5
4712,50,651,1
4713,61,138,2
4714,27,524,9
4715,197,843,7
4716,11,146,2
4717,10,873,4
4718,93,738,4
4719,197,947,6
4720,101,45,1
4721,177,314,5
4722,25,112,5
4723,106,101,4
4724,90,606,5
4725,164,746,2
4726,170,283,1
4727,17,454,0
4728,42,911,7
4729,48,880,9
4730,151,513,1
4731,124,126,3
4732,113,159,6
4733,85,645,2
4734,86,496,7
4735,30,253,4
4736,192,86,6
4737,63,861,1
4738,114,141,0
4739,95,440,9
4740,58,783,2
4741,94,828,6
4742,93,12,3
4743,146,964,7
4744,142,497,2
4745,151,879,9
4746,149,841,0
4747,138,605,7
4748,15,699,5
4749,50,490,3
4750,187,14,9
4751,119,178,8
4752,36,872,3
4753,38,735,5
4754,5,581,3
4755,116,374,7
4756,66,787,5
4757,123,68,2
4758,85,54,7
4759,155,959,9
4760,92,362,1
4761,22,7,1
4762,71,374,5
4763,65,841,3
4764,62,28,5
4765,75,975,4
4766,22,690,6
4767,80,390,8
